"TID","TARGET_TYPE","PREF_NAME","TAX_ID","ORGANISM","CHEMBL_ID","SPECIES_GROUP_FLAG"
10024,"SINGLE PROTEIN","Neuronal acetylcholine receptor protein alpha-9 subunit",10116,"Rattus norvegicus","CHEMBL2585",
10352,"SINGLE PROTEIN","Neuropeptide Y receptor type 1",10116,"Rattus norvegicus","CHEMBL2587",
11614,"SINGLE PROTEIN","DNA gyrase subunit B",158878,"Staphylococcus aureus subsp. aureus Mu50","CHEMBL2589",
11634,"SINGLE PROTEIN","Aminopeptidase N",9823,"Sus scrofa","CHEMBL2590",
12977,"SINGLE PROTEIN","Inositol-1(or 4)-monophosphatase 2",9606,"Homo sapiens","CHEMBL1776",
159,"SINGLE PROTEIN","Cytochrome b",5833,"Plasmodium falciparum","CHEMBL1777",
219,"SINGLE PROTEIN","Muscarinic acetylcholine receptor M3",9606,"Homo sapiens","CHEMBL245",
58,"SINGLE PROTEIN","Cytochrome P450 51",237561,"Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)","CHEMBL1780",
62,"SINGLE PROTEIN","DNA topoisomerase I",9606,"Homo sapiens","CHEMBL1781",
187,"SINGLE PROTEIN","Vascular endothelial growth factor A",9606,"Homo sapiens","CHEMBL1783",
11758,"SINGLE PROTEIN","Glucagon-like peptide 1 receptor",9606,"Homo sapiens","CHEMBL1784",
247,"SINGLE PROTEIN","Endothelin receptor ET-B",9606,"Homo sapiens","CHEMBL1785",
111,"SINGLE PROTEIN","Inositol-1(or 4)-monophosphatase 1",9606,"Homo sapiens","CHEMBL1786",
79,"SINGLE PROTEIN","Steroid 5-alpha-reductase 1",9606,"Homo sapiens","CHEMBL1787",
112,"SINGLE PROTEIN","Vasopressin V2 receptor",9606,"Homo sapiens","CHEMBL1790",
132,"SINGLE PROTEIN","Amiloride-sensitive sodium channel alpha-subunit",9606,"Homo sapiens","CHEMBL1791",
11265,"SINGLE PROTEIN","Somatostatin receptor 5",9606,"Homo sapiens","CHEMBL1792",
160,"SINGLE PROTEIN","Parathyroid hormone receptor",9606,"Homo sapiens","CHEMBL1793",
10073,"SINGLE PROTEIN","Gastric lipase",9606,"Homo sapiens","CHEMBL1796",
179,"SINGLE PROTEIN","Cysteinyl leukotriene receptor 1",9606,"Homo sapiens","CHEMBL1798",
124,"SINGLE PROTEIN","Corticotropin releasing factor receptor 1",9606,"Homo sapiens","CHEMBL1800",
11,"SINGLE PROTEIN","Thrombin",9606,"Homo sapiens","CHEMBL204",
12,"SINGLE PROTEIN","Plasminogen",9606,"Homo sapiens","CHEMBL1801",
15,"SINGLE PROTEIN","Carbonic anhydrase II",9606,"Homo sapiens","CHEMBL205",
42,"SINGLE PROTEIN","Trypsin I",9606,"Homo sapiens","CHEMBL209",
190,"SINGLE PROTEIN","Leukocyte adhesion glycoprotein LFA-1 alpha",9606,"Homo sapiens","CHEMBL1803",
117,"SINGLE PROTEIN","Somatostatin receptor 2",9606,"Homo sapiens","CHEMBL1804",
279,"SINGLE PROTEIN","Serotonin 1f (5-HT1f) receptor",9606,"Homo sapiens","CHEMBL1805",
63,"SINGLE PROTEIN","DNA topoisomerase II alpha",9606,"Homo sapiens","CHEMBL1806",
69,"SINGLE PROTEIN","Angiotensin-converting enzyme",9606,"Homo sapiens","CHEMBL1808",
7,"SINGLE PROTEIN","Dihydrofolate reductase",83333,"Escherichia coli K-12","CHEMBL1809",
259,"SINGLE PROTEIN","Cannabinoid CB2 receptor",9606,"Homo sapiens","CHEMBL253",
260,"SINGLE PROTEIN","Thyrotropin-releasing hormone receptor",9606,"Homo sapiens","CHEMBL1810",
261,"SINGLE PROTEIN","Prostanoid EP1 receptor",9606,"Homo sapiens","CHEMBL1811",
12697,"SINGLE PROTEIN","Histone deacetylase 1",9606,"Homo sapiens","CHEMBL325",
77,"SINGLE PROTEIN","Pancreatic lipase",9606,"Homo sapiens","CHEMBL1812",
11522,"SINGLE PROTEIN","Cholecystokinin B receptor",9606,"Homo sapiens","CHEMBL298",
18,"SINGLE PROTEIN","Penicillin-binding protein 1A",83333,"Escherichia coli K-12","CHEMBL1813",
212,"SINGLE PROTEIN","Penicillin-binding protein 1B",83333,"Escherichia coli K-12","CHEMBL1814",
201,"SINGLE PROTEIN","Erythropoietin receptor",9606,"Homo sapiens","CHEMBL1817",
213,"SINGLE PROTEIN","Thymidine kinase",10309,"Human herpesvirus 1 (strain SC16) (HHV-1) (Human herpes simplex virus1)","CHEMBL1820",
214,"SINGLE PROTEIN","Muscarinic acetylcholine receptor M4",9606,"Homo sapiens","CHEMBL1821",
84,"SINGLE PROTEIN","Inosine-5'-monophosphate dehydrogenase 1",9606,"Homo sapiens","CHEMBL1822",
188,"SINGLE PROTEIN","Receptor protein-tyrosine kinase erbB-2",9606,"Homo sapiens","CHEMBL1824",
127,"SINGLE PROTEIN","Histamine H1 receptor",9606,"Homo sapiens","CHEMBL231",
185,"SINGLE PROTEIN","TNF-alpha",9606,"Homo sapiens","CHEMBL1825",
37,"SINGLE PROTEIN","DNA gyrase subunit B",83333,"Escherichia coli K-12","CHEMBL1826",
3,"SINGLE PROTEIN","Phosphodiesterase 5A",9606,"Homo sapiens","CHEMBL1827",
54,"SINGLE PROTEIN","DNA polymerase alpha subunit",9606,"Homo sapiens","CHEMBL1828",
11208,"SINGLE PROTEIN","Histone deacetylase 3",9606,"Homo sapiens","CHEMBL1829",
251,"SINGLE PROTEIN","Platelet activating factor receptor",9606,"Homo sapiens","CHEMBL250",
98,"SINGLE PROTEIN","Ribonucleoside-diphosphate reductase M1 chain",9606,"Homo sapiens","CHEMBL1830",
72,"SINGLE PROTEIN","Dopamine D2 receptor",9606,"Homo sapiens","CHEMBL217",
119,"SINGLE PROTEIN","Calcitonin receptor",9606,"Homo sapiens","CHEMBL1832",
115,"SINGLE PROTEIN","Type-1 angiotensin II receptor",9606,"Homo sapiens","CHEMBL227",
227,"SINGLE PROTEIN","Serotonin 2b (5-HT2b) receptor",9606,"Homo sapiens","CHEMBL1833",
229,"SINGLE PROTEIN","Ig epsilon chain C region",9606,"Homo sapiens","CHEMBL1834",
248,"SINGLE PROTEIN","Thromboxane-A synthase",9606,"Homo sapiens","CHEMBL1835",
262,"SINGLE PROTEIN","Prostanoid EP4 receptor",9606,"Homo sapiens","CHEMBL1836",
264,"SINGLE PROTEIN","Trypanothione reductase",5702,"Trypanosoma brucei brucei","CHEMBL1837",
267,"SINGLE PROTEIN","Vesicular amine transporter 1",9606,"Homo sapiens","CHEMBL1838",
40,"SINGLE PROTEIN","Thyroid peroxidase",9606,"Homo sapiens","CHEMBL1839",
46,"SINGLE PROTEIN","Penicillin-binding protein 2",83333,"Escherichia coli K-12","CHEMBL1840",
11755,"SINGLE PROTEIN","Tyrosine-protein kinase FYN",9606,"Homo sapiens","CHEMBL1841",
81,"SINGLE PROTEIN","Myeloid cell surface antigen CD33 ",9606,"Homo sapiens","CHEMBL1842",
83,"SINGLE PROTEIN","DOPA decarboxylase",9606,"Homo sapiens","CHEMBL1843",
49,"SINGLE PROTEIN","Integrin alpha-IIb",9606,"Homo sapiens","CHEMBL212",
12840,"SINGLE PROTEIN","Macrophage colony stimulating factor  receptor ",9606,"Homo sapiens","CHEMBL1844",
125,"SINGLE PROTEIN","Alpha-1a adrenergic receptor",9606,"Homo sapiens","CHEMBL229",
9,"SINGLE PROTEIN","Epidermal growth factor receptor erbB1",9606,"Homo sapiens","CHEMBL203",
126,"SINGLE PROTEIN","Cyclooxygenase-2",9606,"Homo sapiens","CHEMBL230",
130,"SINGLE PROTEIN","Dopamine D3 receptor",9606,"Homo sapiens","CHEMBL234",
131,"SINGLE PROTEIN","Sodium channel protein type I alpha subunit",9606,"Homo sapiens","CHEMBL1845",
17045,"SINGLE PROTEIN","Cytochrome P450 3A4",9606,"Homo sapiens","CHEMBL340",
89,"SINGLE PROTEIN","Ryanodine receptor 1",9606,"Homo sapiens","CHEMBL1846",
11881,"SINGLE PROTEIN","GABA receptor beta-3 subunit",9606,"Homo sapiens","CHEMBL1847",
33,"SINGLE PROTEIN","Tubulin beta-2 chain",9606,"Homo sapiens","CHEMBL1848",
145,"SINGLE PROTEIN","Enoyl-[acyl-carrier-protein] reductase",1773,"Mycobacterium tuberculosis","CHEMBL1849",
220,"SINGLE PROTEIN","Dopamine D5 receptor",9606,"Homo sapiens","CHEMBL1850",
10,"SINGLE PROTEIN","DNA-directed RNA polymerase beta chain",83333,"Escherichia coli K-12","CHEMBL1852",
114,"SINGLE PROTEIN","Adenosine A1 receptor",9606,"Homo sapiens","CHEMBL226",
10183,"SINGLE PROTEIN","Somatostatin receptor 4",9606,"Homo sapiens","CHEMBL1853",
95,"SINGLE PROTEIN","Luteinizing hormone/Choriogonadotropin receptor",9606,"Homo sapiens","CHEMBL1854",
96,"SINGLE PROTEIN","Cyclooxygenase-1",9606,"Homo sapiens","CHEMBL221",
118,"SINGLE PROTEIN","Gonadotropin-releasing hormone receptor",9606,"Homo sapiens","CHEMBL1855",
120,"SINGLE PROTEIN","Steroid 5-alpha-reductase 2",9606,"Homo sapiens","CHEMBL1856",
110,"SINGLE PROTEIN","Enoyl-[acyl-carrier-protein] reductase",83333,"Escherichia coli K-12","CHEMBL1857",
53,"SINGLE PROTEIN","DNA gyrase subunit A",83333,"Escherichia coli K-12","CHEMBL1858",
4,"SINGLE PROTEIN","Voltage-gated T-type calcium channel alpha-1H subunit",9606,"Homo sapiens","CHEMBL1859",
55,"SINGLE PROTEIN","Arachidonate 5-lipoxygenase",9606,"Homo sapiens","CHEMBL215",
59,"SINGLE PROTEIN","Thyroid hormone receptor alpha",9606,"Homo sapiens","CHEMBL1860",
61,"SINGLE PROTEIN","Muscarinic acetylcholine receptor M1",9606,"Homo sapiens","CHEMBL216",
123,"SINGLE PROTEIN","4-hydroxyphenylpyruvate dioxygenase",9606,"Homo sapiens","CHEMBL1861",
87,"SINGLE PROTEIN","Cannabinoid CB1 receptor",9606,"Homo sapiens","CHEMBL218",
8,"SINGLE PROTEIN","Tyrosine-protein kinase ABL",9606,"Homo sapiens","CHEMBL1862",
90,"SINGLE PROTEIN","Dopamine D4 receptor",9606,"Homo sapiens","CHEMBL219",
265,"SINGLE PROTEIN","Thrombopoietin receptor",9606,"Homo sapiens","CHEMBL1864",
137,"SINGLE PROTEIN","Kappa opioid receptor",9606,"Homo sapiens","CHEMBL237",
11307,"SINGLE PROTEIN","Histone deacetylase 6",9606,"Homo sapiens","CHEMBL1865",
12930,"SINGLE PROTEIN","Voltage-gated potassium channel subunit Kv7.1",9606,"Homo sapiens","CHEMBL1866",
52,"SINGLE PROTEIN","Alpha-2a adrenergic receptor",9606,"Homo sapiens","CHEMBL1867",
10979,"SINGLE PROTEIN","Vascular endothelial growth factor receptor 1",9606,"Homo sapiens","CHEMBL1868",
272,"SINGLE PROTEIN","Ornithine decarboxylase",9606,"Homo sapiens","CHEMBL1869",
277,"SINGLE PROTEIN","Retinoid X receptor beta",9606,"Homo sapiens","CHEMBL1870",
278,"SINGLE PROTEIN","Adenosine A2b receptor",9606,"Homo sapiens","CHEMBL255",
50,"SINGLE PROTEIN","Beta-1 adrenergic receptor",9606,"Homo sapiens","CHEMBL213",
11272,"SINGLE PROTEIN","Sigma opioid receptor",9606,"Homo sapiens","CHEMBL287",
56,"SINGLE PROTEIN","Androgen Receptor",9606,"Homo sapiens","CHEMBL1871",
27,"SINGLE PROTEIN","Human herpesvirus 1 DNA polymerase",10299,"Herpes simplex virus (type 1 / strain 17)","CHEMBL1872",
11399,"SINGLE PROTEIN","Tissue-type plasminogen activator",9606,"Homo sapiens","CHEMBL1873",
167,"SINGLE PROTEIN","Sodium-(potassium)-chloride cotransporter 2",9606,"Homo sapiens","CHEMBL1874",
168,"SINGLE PROTEIN","Serotonin 4 (5-HT4) receptor",9606,"Homo sapiens","CHEMBL1875",
151,"SINGLE PROTEIN","Thiazide-sensitive sodium-chloride cotransporter",9606,"Homo sapiens","CHEMBL1876",
152,"SINGLE PROTEIN","Arabinosyltransferase A",1773,"Mycobacterium tuberculosis","CHEMBL1877",
282,"SINGLE PROTEIN","Calcium sensing receptor",9606,"Homo sapiens","CHEMBL1878",
10892,"SINGLE PROTEIN","Integrin alpha-4",9606,"Homo sapiens","CHEMBL278",
142,"SINGLE PROTEIN","Prostanoid EP2 receptor",9606,"Homo sapiens","CHEMBL1881",
10670,"SINGLE PROTEIN","Neuronal acetylcholine receptor protein alpha-4 subunit",9606,"Homo sapiens","CHEMBL1882",
10642,"SINGLE PROTEIN","Neuronal acetylcholine receptor protein beta-2 subunit",9606,"Homo sapiens","CHEMBL1883",
5,"SINGLE PROTEIN","Nicotinic acetylcholine receptor alpha subunit",6253,"Ascaris suum","CHEMBL1884",
285,"SINGLE PROTEIN","Potassium channel, inwardly rectifying, subfamily J, member 11",9606,"Homo sapiens","CHEMBL1886",
200,"SINGLE PROTEIN","Interferon-alpha/beta receptor alpha chain",9606,"Homo sapiens","CHEMBL1887",
134,"SINGLE PROTEIN","Vasopressin V1a receptor",9606,"Homo sapiens","CHEMBL1889",
184,"SINGLE PROTEIN","Glutamate carboxypeptidase II",9606,"Homo sapiens","CHEMBL1892",
162,"SINGLE PROTEIN","Synaptic vesicular amine transporter",9606,"Homo sapiens","CHEMBL1893",
317,"SINGLE PROTEIN","Topoisomerase IV subunit A ",83333,"Escherichia coli K-12","CHEMBL1895",
106,"SINGLE PROTEIN","Serotonin 1b (5-HT1b) receptor",9606,"Homo sapiens","CHEMBL1898",
43,"SINGLE PROTEIN","Beta-2 adrenergic receptor",9606,"Homo sapiens","CHEMBL210",
144,"SINGLE PROTEIN","Serotonin 3a (5-HT3a) receptor",9606,"Homo sapiens","CHEMBL1899",
242,"SINGLE PROTEIN","Aldose reductase",9606,"Homo sapiens","CHEMBL1900",
10472,"SINGLE PROTEIN","Cholecystokinin A receptor",9606,"Homo sapiens","CHEMBL1901",
80,"SINGLE PROTEIN","FK506-binding protein 1A",9606,"Homo sapiens","CHEMBL1902",
113,"SINGLE PROTEIN","GABA transporter 1",9606,"Homo sapiens","CHEMBL1903",
222,"SINGLE PROTEIN","Glutamate [NMDA] receptor subunit epsilon 2",9606,"Homo sapiens","CHEMBL1904",
34,"SINGLE PROTEIN","Fibronectin receptor beta",9606,"Homo sapiens","CHEMBL1905",
10904,"SINGLE PROTEIN","Serine/threonine-protein kinase RAF",9606,"Homo sapiens","CHEMBL1906",
243,"SINGLE PROTEIN","Aminopeptidase N",9606,"Homo sapiens","CHEMBL1907",
76,"SINGLE PROTEIN","Cytochrome P450 11B1",9606,"Homo sapiens","CHEMBL1908",
19912,"SINGLE PROTEIN","Glucan synthase ",5476,"Candida albicans","CHEMBL1909",
14,"SINGLE PROTEIN","Adenosine deaminase",9606,"Homo sapiens","CHEMBL1910",
283,"SINGLE PROTEIN","Succinate semialdehyde dehydrogenase",9606,"Homo sapiens","CHEMBL1911",
203,"SINGLE PROTEIN","CAMPATH-1 antigen",9606,"Homo sapiens","CHEMBL1912",
121,"SINGLE PROTEIN","Serotonin transporter",9606,"Homo sapiens","CHEMBL228",
197,"SINGLE PROTEIN","Platelet-derived growth factor receptor beta",9606,"Homo sapiens","CHEMBL1913",
10532,"SINGLE PROTEIN","Butyrylcholinesterase",9606,"Homo sapiens","CHEMBL1914",
12046,"SINGLE PROTEIN","Tubulin beta-1 chain",9606,"Homo sapiens","CHEMBL1915",
218,"SINGLE PROTEIN","Alpha-2c adrenergic receptor",9606,"Homo sapiens","CHEMBL1916",
12786,"SINGLE PROTEIN","Somatostatin receptor 1",9606,"Homo sapiens","CHEMBL1917",
12376,"SINGLE PROTEIN","Glutamate receptor ionotropic kainate 1",9606,"Homo sapiens","CHEMBL1918",
103,"SINGLE PROTEIN","Alpha-1d adrenergic receptor",9606,"Homo sapiens","CHEMBL223",
249,"SINGLE PROTEIN","Endothelin receptor ET-A",9606,"Homo sapiens","CHEMBL252",
250,"SINGLE PROTEIN","Neurokinin 1 receptor",9606,"Homo sapiens","CHEMBL249",
150,"SINGLE PROTEIN","Voltage-gated calcium channel alpha2/delta subunit 1",9606,"Homo sapiens","CHEMBL1919",
221,"SINGLE PROTEIN","GABA receptor beta-2 subunit",9606,"Homo sapiens","CHEMBL1920",
148,"SINGLE PROTEIN","Vasopressin V1b receptor",9606,"Homo sapiens","CHEMBL1921",
311,"SINGLE PROTEIN","Histidine-rich protein",5833,"Plasmodium falciparum","CHEMBL1923",
133,"SINGLE PROTEIN","Peroxisome proliferator-activated receptor gamma",9606,"Homo sapiens","CHEMBL235",
136,"SINGLE PROTEIN","Delta opioid receptor",9606,"Homo sapiens","CHEMBL236",
147,"SINGLE PROTEIN","Secretin receptor",9606,"Homo sapiens","CHEMBL1925",
10460,"SINGLE PROTEIN","Dihydrofolate reductase",4754,"Pneumocystis carinii","CHEMBL1926",
163,"SINGLE PROTEIN","Peroxisome proliferator-activated receptor alpha",9606,"Homo sapiens","CHEMBL239",
172,"SINGLE PROTEIN","Thioredoxin reductase 1",9606,"Homo sapiens","CHEMBL1927",
149,"SINGLE PROTEIN","Xanthine dehydrogenase",9606,"Homo sapiens","CHEMBL1929",
224,"SINGLE PROTEIN","Vitamin k epoxide reductase complex subunit 1 isoform 1",9606,"Homo sapiens","CHEMBL1930",
30,"SINGLE PROTEIN","Aldehyde dehydrogenase",9606,"Homo sapiens","CHEMBL1935",
238,"SINGLE PROTEIN","Stem cell growth factor receptor",9606,"Homo sapiens","CHEMBL1936",
10580,"SINGLE PROTEIN","C-C chemokine receptor type 5",9606,"Homo sapiens","CHEMBL274",
11206,"SINGLE PROTEIN","Histone deacetylase 2",9606,"Homo sapiens","CHEMBL1937",
128,"SINGLE PROTEIN","Alpha-1b adrenergic receptor",9606,"Homo sapiens","CHEMBL232",
70,"SINGLE PROTEIN","Dihydrofolate reductase",5839,"Plasmodium falciparum K1","CHEMBL1939",
169,"SINGLE PROTEIN","Voltage-gated L-type calcium channel alpha-1C subunit",9606,"Homo sapiens","CHEMBL1940",
102,"SINGLE PROTEIN","Histamine H2 receptor",9606,"Homo sapiens","CHEMBL1941",
216,"SINGLE PROTEIN","Alpha-2b adrenergic receptor",9606,"Homo sapiens","CHEMBL1942",
11195,"SINGLE PROTEIN","HLA class II histocompatibility antigen DRB1-1",9606,"Homo sapiens","CHEMBL1943",
11140,"SINGLE PROTEIN","Dipeptidyl peptidase IV",9606,"Homo sapiens","CHEMBL284",
51,"SINGLE PROTEIN","Serotonin 1a (5-HT1a) receptor",9606,"Homo sapiens","CHEMBL214",
236,"SINGLE PROTEIN","Neprilysin",9606,"Homo sapiens","CHEMBL1944",
11084,"SINGLE PROTEIN","Melatonin receptor 1A",9606,"Homo sapiens","CHEMBL1945",
11085,"SINGLE PROTEIN","Melatonin receptor 1B",9606,"Homo sapiens","CHEMBL1946",
271,"SINGLE PROTEIN","Thyroid hormone receptor beta-1",9606,"Homo sapiens","CHEMBL1947",
180,"SINGLE PROTEIN","Cyclophilin A",9606,"Homo sapiens","CHEMBL1949",
16,"SINGLE PROTEIN","Antithrombin-III",9606,"Homo sapiens","CHEMBL1950",
86,"SINGLE PROTEIN","Monoamine oxidase A",9606,"Homo sapiens","CHEMBL1951",
280,"SINGLE PROTEIN","Adenosine A3 receptor",9606,"Homo sapiens","CHEMBL256",
28,"SINGLE PROTEIN","Thymidylate synthase",9606,"Homo sapiens","CHEMBL1952",
11257,"SINGLE PROTEIN","Ribonucleoside-diphosphate reductase M2 chain",9606,"Homo sapiens","CHEMBL1954",
11752,"SINGLE PROTEIN","Vascular endothelial growth factor receptor 3",9606,"Homo sapiens","CHEMBL1955",
45,"SINGLE PROTEIN","D-alanylalanine synthetase",83333,"Escherichia coli K-12","CHEMBL1956",
234,"SINGLE PROTEIN","Insulin-like growth factor I receptor",9606,"Homo sapiens","CHEMBL1957",
241,"SINGLE PROTEIN","3-beta-hydroxysteroid dehydrogenase/delta 5-->4-isomerase type I",9606,"Homo sapiens","CHEMBL1958",
198,"SINGLE PROTEIN","Interleukin-1 receptor",9606,"Homo sapiens","CHEMBL1959",
74,"SINGLE PROTEIN","GABA receptor alpha-1 subunit",9606,"Homo sapiens","CHEMBL1962",
78,"SINGLE PROTEIN","Thyroid stimulating hormone receptor",9606,"Homo sapiens","CHEMBL1963",
11153,"SINGLE PROTEIN","Voltage-gated potassium channel subunit Kv4.3",9606,"Homo sapiens","CHEMBL1964",
154,"SINGLE PROTEIN","Melanocortin receptor 2",9606,"Homo sapiens","CHEMBL1965",
157,"SINGLE PROTEIN","Dihydroorotate dehydrogenase",9606,"Homo sapiens","CHEMBL1966",
38,"SINGLE PROTEIN","Epoxide hydrolase 1",9606,"Homo sapiens","CHEMBL1968",
39,"SINGLE PROTEIN","Tyrosine 3-hydroxylase",9606,"Homo sapiens","CHEMBL1969",
41,"SINGLE PROTEIN","Alcohol dehydrogenase alpha chain",9606,"Homo sapiens","CHEMBL1970",
2,"SINGLE PROTEIN","Sulfonylurea receptor 2",9606,"Homo sapiens","CHEMBL1971",
165,"SINGLE PROTEIN","HERG",9606,"Homo sapiens","CHEMBL240",
166,"SINGLE PROTEIN","Glutamate [NMDA] receptor subunit epsilon 1",9606,"Homo sapiens","CHEMBL1972",
73,"SINGLE PROTEIN","Tyrosinase",9606,"Homo sapiens","CHEMBL1973",
12670,"SINGLE PROTEIN","Tyrosine-protein kinase receptor FLT3",9606,"Homo sapiens","CHEMBL1974",
60,"SINGLE PROTEIN","Growth hormone receptor",9606,"Homo sapiens","CHEMBL1976",
64,"SINGLE PROTEIN","Vitamin D receptor",9606,"Homo sapiens","CHEMBL1977",
65,"SINGLE PROTEIN","Cytochrome P450 19A1",9606,"Homo sapiens","CHEMBL1978",
11480,"SINGLE PROTEIN","Sodium channel protein type V alpha subunit",9606,"Homo sapiens","CHEMBL1980",
35,"SINGLE PROTEIN","Insulin receptor",9606,"Homo sapiens","CHEMBL1981",
139,"SINGLE PROTEIN","Isoleucyl-tRNA synthetase",1280,"Staphylococcus aureus","CHEMBL1982",
276,"SINGLE PROTEIN","Phosphodiesterase 4A",9606,"Homo sapiens","CHEMBL254",
105,"SINGLE PROTEIN","Serotonin 1d (5-HT1d) receptor",9606,"Homo sapiens","CHEMBL1983",
107,"SINGLE PROTEIN","Serotonin 2a (5-HT2a) receptor",9606,"Homo sapiens","CHEMBL224",
108,"SINGLE PROTEIN","Serotonin 2c (5-HT2c) receptor",9606,"Homo sapiens","CHEMBL225",
109,"SINGLE PROTEIN","UDP-N-acetylglucosamine 1-carboxyvinyltransferase",83333,"Escherichia coli K-12","CHEMBL1984",
146,"SINGLE PROTEIN","Glucagon receptor",9606,"Homo sapiens","CHEMBL1985",
191,"SINGLE PROTEIN","Human immunodeficiency virus type 1 protease",11676,"Human immunodeficiency virus 1","CHEMBL243",
11225,"SINGLE PROTEIN","Renin",9606,"Homo sapiens","CHEMBL286",
140,"SINGLE PROTEIN","Prostanoid FP receptor",9606,"Homo sapiens","CHEMBL1987",
174,"SINGLE PROTEIN","Estrogen receptor beta",9606,"Homo sapiens","CHEMBL242",
244,"SINGLE PROTEIN","Atrial natriuretic peptide receptor A",9606,"Homo sapiens","CHEMBL1988",
245,"SINGLE PROTEIN","Renal dipeptidase ",9606,"Homo sapiens","CHEMBL1989",
10752,"SINGLE PROTEIN","Inhibitor of nuclear factor kappa B kinase beta subunit",9606,"Homo sapiens","CHEMBL1991",
322,"SINGLE PROTEIN","DNA (cytosine-5)-methyltransferase 3A",9606,"Homo sapiens","CHEMBL1992",
321,"SINGLE PROTEIN","DNA (cytosine-5)-methyltransferase 1",9606,"Homo sapiens","CHEMBL1993",
48,"SINGLE PROTEIN","Mineralocorticoid receptor",9606,"Homo sapiens","CHEMBL1994",
143,"SINGLE PROTEIN","Prostanoid IP receptor",9606,"Homo sapiens","CHEMBL1995",
252,"SINGLE PROTEIN","Adenosine A2a receptor",9606,"Homo sapiens","CHEMBL251",
207,"SINGLE PROTEIN","Granulocyte colony stimulating factor receptor",9606,"Homo sapiens","CHEMBL1996",
175,"SINGLE PROTEIN","Equilibrative nucleoside transporter 1",9606,"Homo sapiens","CHEMBL1997",
31000,"SINGLE PROTEIN","Synaptic vesicle glycoprotein 2A",9606,"Homo sapiens","CHEMBL1998",
23,"SINGLE PROTEIN","Plasma kallikrein",9606,"Homo sapiens","CHEMBL2000",
176,"SINGLE PROTEIN","Purinergic receptor P2Y12",9606,"Homo sapiens","CHEMBL2001",
68,"SINGLE PROTEIN","Inosine-5'-monophosphate dehydrogenase 2",9606,"Homo sapiens","CHEMBL2002",
240,"SINGLE PROTEIN","Retinoic acid receptor gamma",9606,"Homo sapiens","CHEMBL2003",
266,"SINGLE PROTEIN","Retinoid X receptor gamma",9606,"Homo sapiens","CHEMBL2004",
326,"SINGLE PROTEIN","DNA-directed RNA polymerase beta chain",1773,"Mycobacterium tuberculosis","CHEMBL2006",
12627,"SINGLE PROTEIN","Platelet-derived growth factor receptor alpha ",9606,"Homo sapiens","CHEMBL2007",
270,"SINGLE PROTEIN","Retinoic acid receptor beta",9606,"Homo sapiens","CHEMBL2008",
19909,"SINGLE PROTEIN","Fatty acid synthase ",1773,"Mycobacterium tuberculosis","CHEMBL2011",
19910,"SINGLE PROTEIN","Vitamin K-dependent gamma-carboxylase",9606,"Homo sapiens","CHEMBL2012",
325,"SINGLE PROTEIN","Dihydropteroate synthetase",5833,"Plasmodium falciparum","CHEMBL2013",
138,"SINGLE PROTEIN","Nociceptin receptor",9606,"Homo sapiens","CHEMBL2014",
10434,"SINGLE PROTEIN","Tyrosine-protein kinase SRC",9606,"Homo sapiens","CHEMBL267",
155,"SINGLE PROTEIN","Dopamine transporter",9606,"Homo sapiens","CHEMBL238",
161,"SINGLE PROTEIN","Glutamate (NMDA) receptor subunit zeta 1",9606,"Homo sapiens","CHEMBL2015",
193,"SINGLE PROTEIN","Coagulation factor IX",9606,"Homo sapiens","CHEMBL2016",
